year,query,total_citations,avg_h_index,usage,captures,mentions,social_media,impact,first_year_citations,second_year_citations,max_h_index,flesch_reading_ease,flesch_kincaid_grade,gunning_fog_index,smog_index,automated_readability_index,coleman_liau_index,cohesion,syntax,vocabulary,phraseology,grammar,conventions
2022,cryptography and security,10,13,0,21,0,0,low,0,5,25,33.34,13.8,11.72,15.0,15.1,14.16,7.428571,7.142857,8.0,7.857143,7.357143,7.0
2021,"distributed, parallel and cluster computing",187,22,0,375,0,0,high,16,46,38,37.4,12.2,11.21,14.3,13.9,15.08,6.181818,6.0,7.0,6.7727275,6.2272725,5.6363635
2022,"distributed, parallel and cluster computing",2,12,0,5,0,0,low,0,2,19,43.53,12.0,10.9,14.4,14.5,14.5,6.25,6.138889,7.0833335,6.861111,6.4722223,5.8333335
2020,"distributed, parallel and cluster computing",187,29,0,212,0,0,high,11,35,50,44.85,11.5,9.06,13.2,12.9,13.05,6.64,6.44,7.22,7.08,6.7,6.08
2022,"distributed, parallel and cluster computing",9,26,0,9,0,0,low,0,2,63,41.29,12.8,10.92,14.4,15.2,13.75,6.090909,5.931818,6.8863635,6.681818,6.2045455,5.659091
2022,computer vision and pattern recognition,3,8,0,11,0,0,low,0,2,8,34.66,13.3,12.23,14.7,15.4,15.61,6.875,6.6875,7.5,7.4375,7.0,6.3125
2020,information retrieval,547,59,0,777,0,0,high,4,90,100,45.76,11.1,8.93,13.4,13.2,13.51,6.2884617,6.1153846,7.019231,6.8461537,6.4615383,5.8846154
2017,software engineering,588,64,0,418,1,0,high,0,9,133,55.44,9.5,8.59,11.7,10.2,11.02,6.7222223,6.611111,7.462963,7.314815,6.8333335,6.240741
2018,software engineering,534,6,0,1329,0,39,high,5,66,6,26.91,14.2,10.0,15.2,15.6,16.07,6.425,6.1625,7.175,6.975,6.4,5.5875
2022,software engineering,16,25,0,32,0,0,low,0,8,26,33.24,13.8,11.37,15.2,16.2,15.49,6.5434785,6.3913045,7.2826085,7.2391305,6.804348,6.0652175
2022,software engineering,1,14,0,103,0,1,low,0,1,26,23.56,15.5,11.79,16.1,17.4,16.19,6.7941175,6.529412,7.470588,7.2352943,6.852941,6.382353
2020,internet of things and embedded systems,282,20,0,1057,0,0,high,14,41,35,29.96,13.0,9.94,15.0,14.3,16.06,6.84375,6.5,7.5625,7.28125,6.84375,6.1875
2022,graphics,1,31,0,5,0,0,low,0,1,44,62.27,8.9,7.68,11.6,8.8,7.71,5.792135,5.674157,6.4606743,6.3314605,6.005618,5.4382024
2017,software engineering,532,20,5206,848,0,11,high,5,33,31,35.88,12.8,10.11,14.5,13.2,13.63,7.75,7.6041665,8.333333,8.229167,7.8541665,7.2708335
2018,software engineering,588,26,0,286,0,0,high,25,89,43,50.06,11.5,11.19,13.7,13.4,12.01,6.425,6.35,7.2,7.0,6.55,5.95
2018,information retrieval,547,13,0,454,0,0,high,8,56,23,47.49,10.4,8.38,12.5,11.3,11.94,5.9038463,5.75,6.5961537,6.3461537,6.1153846,5.5576925
2022,information retrieval,0,11,0,1,0,0,low,0,0,20,34.05,13.5,11.81,15.1,14.5,14.04,7.285714,7.0,7.785714,7.642857,7.142857,6.928571
2020,internet of things and embedded systems,247,15,0,468,4,2,high,8,45,17,46.78,10.7,9.13,13.1,12.4,13.28,6.075,5.8875,6.875,6.6375,6.2,5.7
2017,internet of things and embedded systems,238,14,0,324,0,0,high,3,20,24,38.72,11.7,9.96,13.2,12.2,13.63,6.65,6.65,7.4,7.2,6.8,6.3
2022,computer vision and pattern recognition,6,9,0,14,1,8,low,0,4,15,51.78,10.9,9.86,13.2,12.9,12.47,7.0333333,6.7833333,7.6666665,7.55,7.0833335,6.516667
2020,data structures and algorithms,566,25,0,1060,0,0,high,11,107,34,46.17,10.9,9.09,13.2,12.6,13.11,6.097826,6.0,7.021739,6.771739,6.369565,5.6630435
2022,data structures and algorithms,1,15,0,9,0,0,low,0,1,36,42.11,12.5,11.42,14.2,14.2,13.52,7.230769,7.076923,7.9615383,7.8076925,7.269231,6.730769
2017,"distributed, parallel and cluster computing",218,14,0,163,0,0,high,6,8,26,41.7,12.7,11.34,14.3,13.5,12.07,6.6538463,6.5,7.230769,7.1538463,6.6923075,6.1538463
2022,"distributed, parallel and cluster computing",2,15,0,4,1,0,low,0,1,15,48.13,12.3,12.06,14.6,15.0,13.23,7.1666665,6.9333334,7.766667,7.6666665,7.2,6.5666666
2019,information retrieval,759,31,0,586,0,0,high,19,85,45,55.64,9.4,8.58,12.3,11.3,12.18,6.625,6.45,7.3,7.125,6.75,6.125
2017,information retrieval,624,74,0,609,0,0,high,2,21,115,37.91,12.0,9.67,13.8,13.1,13.86,6.107143,6.0,6.892857,6.785714,6.214286,5.678571
2017,information retrieval,547,24,0,856,0,0,high,14,56,38,50.36,11.4,10.91,13.5,13.6,12.36,6.15,5.9,6.775,6.5,6.075,5.35
2019,machine learning,1332,11,0,1579,6,0,high,58,208,15,38.11,12.0,8.92,13.4,12.6,13.45,6.3,6.2,6.94,6.82,6.54,6.04
2017,computer vision and pattern recognition,1144,104,0,184,0,0,high,7,65,195,47.18,10.6,8.98,12.1,11.9,12.7,5.147059,5.0588236,5.970588,5.7352943,5.2941175,4.7647057
2019,cryptography and security,267,78,0,252,0,0,high,25,58,99,54.63,9.8,8.11,13.0,10.5,10.44,5.216216,5.1621623,6.027027,5.7702703,5.4054055,4.972973
2022,cryptography and security,12,10,0,27,1,0,low,0,11,18,44.34,11.6,10.71,13.8,13.2,13.4,6.2894735,6.105263,7.0526314,6.868421,6.3421054,5.7894735
2019,data structures and algorithms,662,64,0,1024,0,0,high,7,91,162,40.99,12.9,11.55,15.1,14.9,13.46,7.0208335,6.8333335,7.6875,7.5,7.0416665,6.5
2019,data structures and algorithms,566,24,0,957,1,0,high,0,37,41,42.11,12.5,10.65,15.0,14.3,13.63,7.840909,7.590909,8.25,8.181818,7.840909,7.409091
2017,"distributed, parallel and cluster computing",186,21,0,190,1,0,high,1,16,36,54.12,10.0,8.87,13.0,12.1,12.35,6.0,5.8375,6.75,6.5625,6.225,5.6375
2022,"distributed, parallel and cluster computing",3,14,0,5,0,0,low,0,2,32,50.97,11.2,9.85,13.4,12.6,11.55,6.673913,6.5652175,7.2826085,7.195652,6.869565,6.304348
2017,information retrieval,618,32,0,468,0,0,high,8,24,32,52.8,10.5,9.42,13.8,11.3,10.68,6.142857,6.0,6.857143,6.785714,6.392857,5.857143
2018,internet of things and embedded systems,281,19,0,542,0,186,high,0,8,31,34.86,13.2,9.99,14.9,14.6,14.68,6.964286,6.732143,7.625,7.464286,7.053571,6.535714
2018,cryptography and security,267,49,0,118,0,0,high,14,34,62,51.58,10.9,9.89,13.6,12.6,11.2,5.882353,5.7352943,6.7058825,6.4117646,6.029412,5.5882354
2022,cryptography and security,4,9,0,23,2,0,low,0,0,14,32.83,14.0,11.07,15.7,15.7,14.85,5.3333335,5.3095236,6.214286,5.952381,5.8333335,5.2380953
2017,data structures and algorithms,780,48,0,98,0,0,high,3,74,90,53.61,10.2,9.44,12.4,11.6,11.42,6.8846154,6.6538463,7.5,7.3846154,6.9615383,6.423077
2019,data structures and algorithms,564,47,0,848,0,0,high,13,75,59,42.11,12.5,10.39,14.5,14.5,13.75,6.480769,6.3461537,7.1346154,6.9615383,6.576923,5.8653846
2017,"distributed, parallel and cluster computing",216,21,0,215,0,0,high,0,11,44,39.87,13.4,11.02,14.3,14.5,12.65,6.725,6.525,7.35,7.275,6.7,6.125
2022,"distributed, parallel and cluster computing",8,22,7,20,0,0,low,0,5,34,53.81,10.1,8.92,12.8,12.1,12.24,6.6666665,6.4166665,7.2083335,7.1041665,6.875,6.375
2020,information retrieval,612,14,0,1095,0,0,high,12,110,32,49.31,9.7,7.61,12.1,10.0,11.3,6.633333,6.4333334,7.2,7.1666665,6.733333,6.1
2020,information retrieval,545,18,0,649,0,0,high,5,69,35,39.94,11.3,8.34,12.5,12.8,14.67,6.5,6.352941,7.0588236,6.970588,6.529412,6.0
2022,information retrieval,6,21,0,20,0,0,low,0,4,47,28.43,13.6,9.83,14.9,16.6,17.75,6.535714,6.392857,7.25,7.071429,6.75,6.0
2017,software engineering,769,21,0,776,0,0,high,2,43,21,51.99,10.8,9.32,13.4,11.4,10.73,6.6833334,6.6,7.35,7.2833333,6.95,6.2833333
2018,internet of things and embedded systems,259,15,0,268,0,0,high,0,12,15,35.17,13.1,10.99,14.4,14.8,15.03,6.6,6.45,7.4,7.1,6.7,6.05
2018,computer vision and pattern recognition,1599,13,0,1035,0,0,high,2,28,26,41.6,12.7,10.96,14.1,13.8,12.47,6.6,6.425,7.325,7.15,6.7,6.05
2018,cryptography and security,226,41,0,65,0,0,high,7,49,82,42.61,12.3,11.88,14.7,12.5,11.49,6.0555553,5.9444447,6.888889,6.7222223,6.2222223,5.6666665
2018,data structures and algorithms,661,20,0,796,1,0,high,7,39,32,43.22,12.1,10.04,13.9,13.9,13.69,6.8536587,6.695122,7.597561,7.414634,6.9390244,6.365854
2022,cryptography and security,1,19,0,2,1,0,low,0,1,45,46.67,10.7,9.02,13.0,11.8,12.76,7.214286,7.095238,7.785714,7.7380953,7.3809524,6.904762
2022,cryptography and security,11,13,0,16,0,0,low,1,6,15,42.31,12.4,11.58,15.0,14.2,13.34,6.9333334,6.766667,7.6,7.5333333,7.0,6.4333334
2022,computer vision and pattern recognition,1,17,0,7,0,0,low,0,1,19,50.87,11.2,9.57,13.5,11.6,10.33,6.3030305,6.1969695,6.8636365,6.8030305,6.469697,5.9545455
2020,"distributed, parallel and cluster computing",215,12,0,1385,1,51,high,7,33,25,31.51,14.5,11.88,15.6,17.0,15.96,7.0454545,6.7954545,7.75,7.6704545,7.215909,6.4204545
2019,"distributed, parallel and cluster computing",186,21,0,118,0,0,high,4,27,31,44.24,11.7,10.01,14.1,13.8,14.1,6.3958335,6.1666665,7.0208335,6.9375,6.4375,5.625
2019,information retrieval,738,17,0,837,0,0,high,1,66,31,33.24,13.8,11.35,14.5,14.8,13.98,6.923077,6.769231,7.6538463,7.3846154,7.0384617,6.5
2022,"distributed, parallel and cluster computing",1,20,0,19,0,14,low,0,1,27,40.69,13.1,11.52,15.1,14.8,13.23,6.4722223,6.388889,7.1944447,7.1666665,6.7222223,6.0555553
2020,information retrieval,737,36,0,366,1,0,high,21,91,75,46.06,11.0,8.56,13.0,12.7,13.51,6.38,6.18,7.08,6.86,6.42,5.96
2019,information retrieval,609,42,0,486,0,0,high,0,51,56,49.62,9.6,8.04,11.7,11.6,13.33,5.785714,5.642857,6.571429,6.3333335,6.0238094,5.404762
2019,information retrieval,545,59,0,733,0,0,high,9,99,139,39.94,11.3,8.37,13.0,11.9,13.45,6.2647057,6.147059,6.970588,6.852941,6.470588,5.8235292
2017,internet of things and embedded systems,304,20,0,458,0,0,high,0,27,50,40.58,13.1,12.59,15.3,15.1,13.23,6.714286,6.571429,7.535714,7.392857,6.964286,6.214286
2018,internet of things and embedded systems,279,26,0,508,2,0,high,0,17,34,34.66,13.3,10.85,14.8,14.7,14.68,7.1904764,7.071429,7.8809524,7.7380953,7.357143,6.785714
2020,internet of things and embedded systems,258,25,0,378,0,0,high,2,37,59,32.83,14.0,11.06,15.4,15.7,14.79,6.355263,6.1578946,7.0657897,6.855263,6.4078946,5.9473686
2017,machine learning,1747,62,0,1225,0,0,high,0,89,80,42.41,12.4,10.77,14.6,14.4,13.52,6.1190476,5.8809524,6.8809524,6.6190476,6.142857,5.452381
2018,machine learning,1326,21,0,1579,0,0,high,2,36,25,35.57,12.9,10.38,14.7,14.1,14.27,6.6923075,6.6153846,7.4615383,7.3076925,6.8461537,6.1538463
2022,machine learning,0,5,0,1,0,0,low,0,0,5,41.19,12.9,12.04,14.6,14.3,13.05,7.1,7.05,7.7,7.65,7.15,6.65
2019,software engineering,580,17,0,708,0,0,high,7,71,24,42.11,12.5,10.66,13.9,13.5,12.53,6.214286,6.178571,7.0,6.75,6.5,5.928571
2022,machine learning,0,1,0,1,0,0,low,0,0,1,45.05,11.4,10.16,13.3,12.0,11.89,6.6923075,6.3846154,7.423077,7.1538463,6.8461537,6.1538463
2017,data structures and algorithms,562,60,0,689,0,0,high,1,28,133,42.31,12.4,11.2,14.3,15.0,14.1,7.107143,7.0,7.785714,7.642857,7.178571,6.607143
2019,"distributed, parallel and cluster computing",261,57,0,695,0,0,high,6,57,74,17.54,15.7,11.59,16.3,17.5,17.98,7.025,6.925,7.85,7.7,7.25,6.525
2019,"distributed, parallel and cluster computing",186,72,0,161,2,0,high,8,16,130,18.45,15.4,10.44,16.0,16.2,16.71,6.3166666,6.2,7.0333333,6.866667,6.45,5.8166666
2019,information retrieval,737,32,0,1165,0,0,high,8,83,61,49.11,9.8,8.01,11.8,11.2,13.04,5.6,5.5,6.4333334,6.1,5.8,5.266667
2020,information retrieval,608,24,0,2014,0,0,high,44,117,38,36.49,12.6,9.43,14.6,14.5,15.02,7.362069,7.0,7.8965516,7.672414,7.293103,6.8965516
2017,information retrieval,541,15,0,718,0,0,high,1,18,19,44.14,11.7,10.4,13.6,14.2,14.5,7.0384617,6.923077,7.769231,7.5384617,7.1153846,6.5384617
2020,software engineering,766,37,0,267,0,0,high,14,209,54,21.02,16.5,14.18,17.4,18.6,16.66,7.2916665,7.0,7.9166665,7.7916665,7.2916665,6.6666665
2022,software engineering,4,29,0,4,0,0,low,0,2,53,50.97,11.2,11.52,13.2,13.1,12.36,6.5,6.5,7.3,7.2,6.8,6.1
2017,cryptography and security,263,37,0,86,0,0,high,1,11,94,52.19,10.7,9.78,13.1,12.1,11.6,6.1911764,6.0735292,6.9852943,6.7941175,6.382353,5.632353
2018,data structures and algorithms,656,59,0,516,0,0,high,0,26,118,45.66,11.1,10.25,13.2,12.7,13.16,6.0625,5.875,6.75,6.625,6.1875,5.625
2022,cryptography and security,7,8,0,9,0,0,low,2,2,12,51.48,11.0,10.07,13.6,12.5,11.66,6.2777777,6.1944447,7.0555553,6.9166665,6.361111,5.7222223
2018,data structures and algorithms,561,46,0,397,0,0,high,12,51,119,49.21,9.8,7.67,11.9,10.6,12.06,5.5333333,5.4333334,6.3333335,6.0333333,5.733333,5.116667
2018,data structures and algorithms,777,83,0,797,221,0,high,4,58,91,30.97,12.6,12.69,14.0,14.3,14.9,5.0,4.75,6.0,5.5,5.25,4.75
2020,data structures and algorithms,657,33,0,768,1,0,high,29,199,73,34.26,13.5,10.75,15.0,15.5,15.14,6.7894735,6.5526314,7.4210525,7.3157897,6.7894735,6.368421
2017,data structures and algorithms,562,26,0,1146,14,103,high,0,28,26,44.14,11.7,10.11,13.6,13.2,13.29,6.428571,6.285714,7.047619,6.904762,6.571429,6.047619
2022,"distributed, parallel and cluster computing",11,58,0,3,0,0,low,1,5,114,42.51,12.3,10.37,14.2,13.0,11.78,6.571429,6.428571,7.3095236,7.095238,6.571429,6.047619
2017,information retrieval,732,20,0,565,0,0,high,31,102,27,40.18,13.2,11.2,14.4,15.3,13.81,6.9130435,6.6086955,7.5,7.3913045,6.978261,6.347826
2017,information retrieval,606,72,0,729,0,0,high,0,22,140,58.08,8.4,7.93,11.3,10.3,11.7,6.1764708,6.147059,6.970588,6.7647057,6.4117646,5.852941
2022,information retrieval,0,1,0,1,0,0,low,0,0,1,41.8,12.6,12.2,14.9,15.8,14.85,6.5,6.4375,7.25,7.0625,6.6875,6.1875
2022,computer vision and pattern recognition,8,28,0,6,0,0,low,1,6,59,44.2,9.6,8.46,11.1,12.2,14.76,4.0,4.0,5.0,4.6666665,4.3333335,4.0
2019,cryptography and security,195,40,0,162,0,0,high,0,36,62,35.88,12.8,10.39,14.2,14.6,14.39,6.62,6.34,7.42,7.2,6.66,5.92
2022,cryptography and security,0,28,0,13,0,0,low,0,0,66,25.02,17.0,13.25,17.7,19.2,15.04,7.148148,6.9814816,7.648148,7.5925927,7.3333335,6.851852
2022,data structures and algorithms,3,22,0,8,0,0,low,0,3,41,47.38,10.5,8.83,13.0,12.0,12.82,5.759259,5.5555553,6.5833335,6.296296,5.814815,5.1666665
2017,"distributed, parallel and cluster computing",213,39,0,222,5,0,high,5,17,59,44.24,11.7,9.58,14.4,12.3,12.36,7.2727275,7.1363635,7.8863635,7.7954545,7.409091,6.840909
2017,"distributed, parallel and cluster computing",186,63,0,433,0,0,high,17,18,90,35.37,13.0,10.86,15.0,14.2,14.5,7.4736843,7.131579,8.105263,7.868421,7.2894735,6.9736843
2018,software engineering,657,19,0,1190,1,0,high,29,108,28,36.08,12.7,9.42,14.0,13.6,13.92,7.029412,6.8088236,7.7058825,7.5441175,7.102941,6.470588
2022,software engineering,0,11,0,4,0,0,low,0,0,19,38.76,13.8,13.19,15.4,16.0,13.99,6.4,6.25,7.05,6.9,6.55,5.85
2022,software engineering,2,3,0,17,0,0,low,0,1,3,35.88,12.8,10.7,14.8,14.1,14.39,6.0,5.75,6.6666665,6.5,6.0,5.375
2021,internet of things and embedded systems,278,17,0,440,0,0,high,3,63,30,38.62,11.8,9.25,13.4,13.1,14.61,6.428571,6.285714,7.214286,7.0238094,6.5,5.8333335
2022,internet of things and embedded systems,257,41,0,599,13,0,high,45,144,51,22.45,15.9,11.59,16.7,17.9,16.66,7.2,7.0136366,7.9863634,7.8045454,7.2136364,6.6
2018,cryptography and security,225,26,0,420,0,0,high,1,18,34,33.14,13.9,11.56,15.6,14.7,13.46,5.9166665,5.638889,6.638889,6.4444447,6.0,5.5833335
2019,cryptography and security,195,60,0,310,0,0,high,0,28,113,41.6,12.7,11.22,14.9,14.6,13.63,6.925,6.8,7.625,7.55,7.025,6.475
2022,data structures and algorithms,2,43,0,0,0,0,low,0,1,80,50.57,11.3,10.01,13.3,11.5,9.57,5.914634,5.756098,6.597561,6.4634147,5.9634147,5.378049
2018,"distributed, parallel and cluster computing",260,8,0,691,0,0,high,19,35,11,36.79,12.5,9.52,14.6,14.2,15.08,6.978261,6.7826085,7.5652175,7.521739,7.1086955,6.4130435
2020,"distributed, parallel and cluster computing",185,44,0,159,0,0,high,10,36,87,35.17,13.1,10.07,14.5,13.6,12.94,6.5,6.25,7.230769,7.0576925,6.519231,5.980769
2019,software engineering,574,21,0,541,0,0,high,1,35,25,41.5,12.7,10.74,15.0,14.8,13.58,7.1538463,6.923077,7.769231,7.5961537,7.230769,6.6346154
2018,cryptography and security,224,47,53,90,0,0,high,36,43,66,52.29,10.7,9.26,12.9,10.9,10.1,6.3333335,6.203704,6.9259257,6.814815,6.5,5.9444447
2022,information retrieval,4,9,0,8,0,0,low,0,1,12,36.69,12.5,9.83,14.2,15.3,15.83,6.090909,6.0454545,6.9545455,6.590909,6.409091,5.9545455
2017,internet of things and embedded systems,302,16,0,168,0,0,high,8,20,18,42.31,12.4,10.31,14.3,13.2,12.24,6.648148,6.537037,7.259259,7.203704,6.740741,6.0555553
2017,internet of things and embedded systems,232,31,0,251,0,8,high,5,30,59,50.26,11.4,9.86,13.2,12.4,11.02,6.3965516,6.2586207,6.965517,6.862069,6.5689654,6.0
2022,cryptography and security,224,14,0,426,5,0,high,65,125,18,38.32,11.9,8.83,13.8,14.9,16.59,7.0595236,6.8690476,7.7380953,7.654762,7.1904764,6.5833335
2018,data structures and algorithms,655,48,0,345,1,0,high,20,61,70,46.17,10.9,9.09,13.0,11.9,12.47,6.6,6.3,7.2,6.9666667,6.5333333,6.1
2021,data structures and algorithms,560,55,0,405,0,0,high,43,168,112,35.78,12.9,10.13,15.0,14.8,15.32,7.114286,6.957143,7.785714,7.7,7.1571426,6.5142856
2018,software engineering,758,12,0,643,0,0,high,10,99,21,42.31,12.4,10.92,14.0,14.6,13.92,6.71875,6.5,7.375,7.15625,6.6875,6.21875
2018,software engineering,651,17,0,681,0,0,high,2,30,35,33.44,13.8,11.19,15.4,15.3,14.62,6.894737,6.7105265,7.5,7.4210525,6.9210525,6.3157897
2017,information retrieval,603,50,0,828,0,11,high,0,11,63,52.39,10.6,9.07,13.2,12.0,11.2,6.0,5.86,6.64,6.52,6.2,5.64
2022,software engineering,2,18,0,0,0,0,low,0,2,31,62.68,8.7,8.86,11.8,9.7,9.28,5.5277777,5.4722223,6.388889,6.0833335,5.7222223,5.0555553
2020,internet of things and embedded systems,301,26,0,797,1,0,high,18,58,53,32.83,14.0,11.12,15.3,15.9,15.03,6.4852943,6.3088236,7.352941,7.102941,6.5,6.0735292
2017,machine learning,1313,50,0,1140,1,0,high,1,19,74,49.31,9.7,8.06,12.1,10.6,12.23,6.0625,5.90625,6.78125,6.5,6.1875,5.625
2022,machine learning,3,7,0,14,0,0,low,0,3,11,44.44,11.6,9.89,13.8,13.2,13.46,7.0,6.85,7.6666665,7.6,7.15,6.5333333
2022,cryptography and security,4,10,0,8,0,0,low,0,2,11,55.54,9.4,7.81,12.2,10.9,11.77,6.388889,6.263889,7.0277777,6.9305553,6.625,5.9444447
2019,data structures and algorithms,653,16,0,1590,2,39,high,28,94,17,34.36,13.4,11.01,14.4,14.9,14.62,7.4772725,7.2727275,8.045455,7.931818,7.4545455,6.9545455
2018,data structures and algorithms,560,74,0,1354,0,0,high,9,53,103,53.0,10.4,9.32,12.5,11.4,10.96,6.6621623,6.527027,7.3378377,7.243243,6.810811,6.2027025
2020,"distributed, parallel and cluster computing",257,43,0,616,1,13,high,14,62,56,28.77,15.6,11.77,16.6,18.9,16.71,7.792857,7.5214286,8.392858,8.235714,7.7357144,7.321429
2022,"distributed, parallel and cluster computing",1,11,0,3,0,0,low,0,0,23,53.61,10.2,8.94,13.1,11.2,11.08,6.564516,6.387097,7.129032,7.064516,6.677419,6.080645
2022,information retrieval,537,43,0,792,1,0,high,36,331,66,49.41,9.7,7.67,12.3,12.8,15.13,5.6666665,5.5238094,6.452381,6.214286,5.857143,5.2380953
2018,software engineering,573,27,0,697,0,0,high,14,96,29,29.08,15.4,13.15,16.9,17.5,14.97,6.8333335,6.642857,7.6190476,7.452381,6.952381,6.2619047
2018,internet of things and embedded systems,237,87,1,209,0,0,high,8,32,87,53.21,10.3,9.41,12.8,11.1,10.55,6.321429,6.25,7.035714,6.821429,6.464286,5.964286
2022,machine learning,4,24,0,14,0,0,low,0,3,59,43.43,12.0,10.25,13.7,12.8,12.3,6.4761906,6.3809524,7.357143,7.1190476,6.7380953,6.1904764
2022,cryptography and security,10,60,0,3,1,0,low,0,8,74,57.16,8.8,7.7,11.9,10.3,11.3,5.5454545,5.5,6.318182,6.1363635,5.931818,5.2954545
2017,data structures and algorithms,759,18,0,1164,1,0,high,2,32,25,35.37,13.0,10.65,14.3,14.9,15.26,6.84375,6.65625,7.5625,7.40625,7.0,6.375
2022,data structures and algorithms,4,50,0,10,0,0,low,0,2,50,43.22,12.1,9.75,14.3,14.0,13.29,6.394737,6.1578946,7.0263157,6.763158,6.2894735,5.9473686
2020,"distributed, parallel and cluster computing",256,18,0,624,2,0,high,1,38,27,33.54,13.7,10.77,15.5,15.7,15.32,7.6666665,7.4583335,8.277778,8.152778,7.7083335,7.3333335
2020,information retrieval,600,46,0,511,0,0,high,4,110,77,47.18,10.6,8.89,13.0,12.6,13.86,5.980769,5.8461537,6.8461537,6.6346154,6.173077,5.4615383
2018,cryptography and security,260,36,0,307,0,0,high,1,15,43,44.44,11.6,9.18,14.0,13.0,12.94,6.785714,6.547619,7.452381,7.2380953,6.857143,6.3809524
2020,cryptography and security,223,14,0,549,0,29,high,5,41,19,41.6,12.7,11.46,14.9,15.6,14.91,7.6666665,7.5,8.238095,8.119047,7.7380953,7.2619047
2022,cryptography and security,23,22,0,15,0,0,low,11,7,35,49.55,11.7,10.89,13.6,12.2,10.39,7.625,7.553571,8.196428,8.160714,7.821429,7.5
2021,data structures and algorithms,758,30,0,1449,1,0,high,121,231,60,44.85,11.5,9.61,14.0,13.7,13.98,6.4880953,6.3809524,7.2261906,7.0595236,6.5833335,5.8809524
2019,information retrieval,596,54,0,574,0,0,high,1,38,83,46.06,11.0,9.1,13.2,11.6,12.18,6.8,6.7,7.4333334,7.4,6.9,6.3333335
2018,information retrieval,537,63,0,303,0,0,high,0,61,127,57.16,8.8,8.06,11.8,10.5,11.94,6.766667,6.5666666,7.366667,7.233333,6.866667,6.233333
2022,information retrieval,2,13,0,9,0,0,low,0,0,25,51.99,10.8,9.86,13.2,12.1,11.43,6.7619047,6.5238094,7.285714,7.142857,6.8095236,6.1666665
2022,software engineering,1,32,0,6,0,0,low,0,1,56,52.19,10.7,9.68,13.5,11.6,11.14,6.428571,6.25,7.089286,6.928571,6.535714,5.892857
2022,software engineering,1,22,0,7,0,0,low,0,1,22,39.06,13.7,11.58,15.3,14.5,12.36,6.2777777,6.1666665,6.888889,6.8333335,6.6666665,6.1666665
2022,software engineering,0,9,0,5,0,0,low,0,0,16,54.12,10.0,9.04,13.1,10.6,10.15,5.7,5.55,6.4,6.275,5.75,5.15
2022,cryptography and security,1,48,0,1,1,0,low,0,0,48,51.07,11.1,9.27,13.8,11.9,9.98,5.65,5.575,6.3625,6.275,5.875,5.3125
2022,cryptography and security,7,6,0,6,0,0,low,1,4,9,35.31,15.1,13.47,16.1,16.5,12.25,6.673913,6.3913045,7.2826085,7.195652,6.826087,6.130435
2022,cryptography and security,2,17,0,11,0,0,low,0,2,35,45.15,11.3,9.6,13.7,12.6,12.58,6.02,5.92,6.76,6.66,6.18,5.58
2017,data structures and algorithms,758,22,0,456,0,0,high,1,23,31,54.32,9.9,9.18,12.5,11.3,11.48,6.4166665,6.2083335,7.1666665,6.875,6.4583335,6.0
2022,cryptography and security,6,13,0,12,0,0,low,0,4,28,33.54,13.7,11.84,14.9,15.1,14.45,6.928571,6.714286,7.642857,7.464286,7.071429,6.357143
2017,data structures and algorithms,649,31,0,148,0,0,high,0,35,60,47.59,10.4,8.77,13.0,12.0,13.16,6.714286,6.464286,7.357143,7.25,6.857143,6.25
2019,"distributed, parallel and cluster computing",184,64,0,209,0,0,high,10,35,66,38.52,11.8,8.38,13.9,13.4,15.02,6.4871793,6.25641,7.1666665,7.0128207,6.551282,5.8846154
2022,"distributed, parallel and cluster computing",2,45,0,3,0,0,low,0,2,48,59.13,10.1,9.38,12.1,9.4,7.02,5.122449,5.0510206,5.9591837,5.785714,5.285714,4.622449
